timestamp,no,src_ip,dst_ip,protocol,src_port,dst_port,length,flags,info,http_method,http_host,http_path,http_status,credentials_str,ttl,is_suspicious
16:02:36.816,968,192.168.1.10,142.251.154.119,HTTPS,62899,443,1003,,HTTPS packet,,,,,,128,False
16:02:36.831,969,104.29.142.22,192.168.1.10,UDP,19316,52281,90,,UDP packet,,,,,,58,False
16:02:36.835,970,142.250.203.1,192.168.1.10,HTTPS,443,64440,67,,HTTPS packet,,,,,,60,False
16:02:36.871,971,142.251.154.119,192.168.1.10,HTTPS,443,62899,74,,HTTPS packet,,,,,,61,False
16:02:36.880,972,192.168.1.10,104.29.142.22,UDP,52281,19316,170,,UDP packet,,,,,,128,True
16:02:36.885,973,192.168.1.10,142.251.154.119,HTTPS,62899,443,75,,HTTPS packet,,,,,,128,False
16:02:36.909,974,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:37.000,975,142.251.154.119,192.168.1.10,HTTPS,443,62899,254,,HTTPS packet,,,,,,61,False
16:02:37.002,976,142.251.154.119,192.168.1.10,HTTPS,443,62899,254,,HTTPS packet,,,,,,61,False
16:02:37.003,977,142.251.154.119,192.168.1.10,HTTPS,443,62899,65,,HTTPS packet,,,,,,61,False
16:02:37.004,978,142.251.154.119,192.168.1.10,HTTPS,443,62899,65,,HTTPS packet,,,,,,61,False
16:02:37.013,979,192.168.1.10,142.251.154.119,HTTPS,62899,443,80,,HTTPS packet,,,,,,128,False
16:02:37.023,980,142.251.154.119,192.168.1.10,HTTPS,443,62899,731,,HTTPS packet,,,,,,61,False
16:02:37.024,981,142.251.154.119,192.168.1.10,HTTPS,443,62899,136,,HTTPS packet,,,,,,61,False
16:02:37.035,982,192.168.1.10,142.251.154.119,HTTPS,62899,443,79,,HTTPS packet,,,,,,128,False
16:02:37.068,983,142.251.154.119,192.168.1.10,HTTPS,443,62899,68,,HTTPS packet,,,,,,61,False
16:02:37.089,984,142.251.154.119,192.168.1.10,HTTPS,443,62899,68,,HTTPS packet,,,,,,61,False
16:02:37.142,985,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:37.309,986,192.168.1.10,104.29.142.22,UDP,52281,19316,170,,UDP packet,,,,,,128,True
16:02:37.314,987,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:37.320,988,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:37.359,989,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:37.407,990,104.29.142.22,192.168.1.10,UDP,19316,52281,218,,UDP packet,,,,,,58,False
16:02:37.470,991,104.29.142.22,192.168.1.10,UDP,19316,52281,94,,UDP packet,,,,,,58,False
16:02:37.566,992,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:37.703,993,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:37.719,994,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:37.749,995,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:37.813,996,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:37.954,997,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:37.976,998,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:38.149,999,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:38.159,1000,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:38.188,1001,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:38.406,1002,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:38.471,1003,104.29.142.22,192.168.1.10,UDP,19316,52281,94,,UDP packet,,,,,,58,False
16:02:38.563,1004,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:38.589,1005,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:38.704,1006,192.168.1.10,104.29.142.22,UDP,52281,19316,94,,UDP packet,,,,,,128,True
16:02:38.788,1007,192.168.1.1,192.168.1.10,DNS,53,59188,74,,Response: www.google.com,,,,,,64,False
16:02:38.816,1008,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:38.990,1009,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:39.000,1010,192.168.1.10,104.29.142.22,UDP,52281,19316,142,,UDP packet,,,,,,128,True
16:02:39.001,1011,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:39.032,1012,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:39.046,1013,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:39.156,1014,104.29.142.22,192.168.1.10,UDP,19316,52281,158,,UDP packet,,,,,,58,False
16:02:39.172,1015,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:39.246,1016,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:39.288,1017,192.168.1.1,192.168.1.10,DNS,53,50506,88,,Response: ogads-pa.clients6.google.com,,,,,,64,False
16:02:39.400,1018,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:39.409,1019,104.29.142.22,192.168.1.10,UDP,19316,52281,218,,UDP packet,,,,,,58,False
16:02:39.429,1020,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:39.470,1021,104.29.142.22,192.168.1.10,UDP,19316,52281,94,,UDP packet,,,,,,58,False
16:02:39.546,1022,162.159.134.234,192.168.1.10,HTTPS,443,60098,330,PSH ACK,"[PSH,ACK] Seq=4209014074 Ack=4182275252",,,,,,60,False
16:02:39.579,1023,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:39.602,1024,192.168.1.10,162.159.134.234,HTTPS,60098,443,54,ACK,[ACK] Seq=4182275252 Ack=4209014350,,,,,,128,False
16:02:39.656,1025,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:39.829,1026,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:39.840,1027,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:39.860,1028,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:40.047,1029,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:40.085,1030,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:40.103,1031,104.29.142.22,192.168.1.10,UDP,19316,52281,173,,UDP packet,,,,,,58,False
16:02:40.109,1032,192.168.1.10,104.29.142.22,UDP,52281,19316,86,,UDP packet,,,,,,128,True
16:02:40.114,1033,104.29.142.22,192.168.1.10,UDP,19316,52281,185,,UDP packet,,,,,,58,False
16:02:40.134,1034,104.29.142.22,192.168.1.10,UDP,19316,52281,176,,UDP packet,,,,,,58,False
16:02:40.155,1035,104.29.142.22,192.168.1.10,UDP,19316,52281,171,,UDP packet,,,,,,58,False
16:02:40.188,1036,192.168.1.1,192.168.1.10,DNS,53,65414,95,,Response: optimizationguide-pa.googleapis.com,,,,,,64,False
16:02:40.190,1037,192.168.1.10,104.29.142.22,UDP,52281,19316,90,,UDP packet,,,,,,128,True
16:02:40.201,1038,104.29.142.22,192.168.1.10,UDP,19316,52281,171,,UDP packet,,,,,,58,False
16:02:40.206,1039,104.29.142.22,192.168.1.10,UDP,19316,52281,171,,UDP packet,,,,,,58,False
16:02:40.209,1040,104.29.142.22,192.168.1.10,UDP,19316,52281,173,,UDP packet,,,,,,58,False
16:02:40.215,1041,192.168.1.10,162.159.128.235,TCP,60102,2083,127,PSH ACK,"[PSH,ACK] Seq=3411247480 Ack=817503696",,,,,,128,True
16:02:40.237,1042,162.159.128.235,192.168.1.10,TCP,2083,60102,60,ACK,[ACK] Seq=817503696 Ack=3411247553,,,,,,60,False
16:02:40.238,1043,104.29.142.22,192.168.1.10,UDP,19316,52281,234,,UDP packet,,,,,,58,False
16:02:40.239,1044,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:40.262,1045,104.29.142.22,192.168.1.10,UDP,19316,52281,228,,UDP packet,,,,,,58,False
16:02:40.270,1046,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:40.281,1047,192.168.1.10,104.29.142.22,UDP,52281,19316,90,,UDP packet,,,,,,128,True
16:02:40.285,1048,104.29.142.22,192.168.1.10,UDP,19316,52281,203,,UDP packet,,,,,,58,False
16:02:40.287,1049,192.168.1.1,192.168.1.10,DNS,53,55023,75,,Response: play.google.com,,,,,,64,False
16:02:40.303,1050,104.29.142.22,192.168.1.10,UDP,19316,52281,188,,UDP packet,,,,,,58,False
16:02:40.320,1051,104.29.142.22,192.168.1.10,UDP,19316,52281,186,,UDP packet,,,,,,58,False
16:02:40.331,1052,104.29.142.22,192.168.1.10,UDP,19316,52281,176,,UDP packet,,,,,,58,False
16:02:40.359,1053,192.168.1.10,104.29.142.22,UDP,52281,19316,90,,UDP packet,,,,,,128,True
16:02:40.368,1054,162.159.128.235,192.168.1.10,TCP,2083,60102,110,PSH ACK,"[PSH,ACK] Seq=817503696 Ack=3411247553",,,,,,60,False
16:02:40.372,1055,104.29.142.22,192.168.1.10,UDP,19316,52281,171,,UDP packet,,,,,,58,False
16:02:40.383,1056,104.29.142.22,192.168.1.10,UDP,19316,52281,171,,UDP packet,,,,,,58,False
16:02:40.392,1057,192.168.1.10,104.29.142.22,UDP,52281,19316,94,,UDP packet,,,,,,128,True
16:02:40.395,1058,104.29.142.22,192.168.1.10,UDP,19316,52281,171,,UDP packet,,,,,,58,False
16:02:40.405,1059,104.29.142.22,192.168.1.10,UDP,19316,52281,171,,UDP packet,,,,,,58,False
16:02:40.411,1060,104.29.142.22,192.168.1.10,UDP,19316,52281,218,,UDP packet,,,,,,58,False
16:02:40.412,1061,192.168.1.10,162.159.128.235,TCP,60102,2083,54,ACK,[ACK] Seq=3411247553 Ack=817503752,,,,,,128,True
16:02:40.438,1062,192.168.1.10,104.29.142.22,UDP,52281,19316,90,,UDP packet,,,,,,128,True
16:02:40.453,1063,104.29.142.22,192.168.1.10,UDP,19316,52281,171,,UDP packet,,,,,,58,False
16:02:40.463,1064,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.472,1065,104.29.142.22,192.168.1.10,UDP,19316,52281,94,,UDP packet,,,,,,58,False
16:02:40.496,1066,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.499,1067,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.501,1068,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:40.514,1069,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.516,1070,192.168.1.10,104.29.142.22,UDP,52281,19316,90,,UDP packet,,,,,,128,True
16:02:40.534,1071,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.556,1072,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.574,1073,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.598,1074,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.611,1075,192.168.1.10,104.29.142.22,UDP,52281,19316,90,,UDP packet,,,,,,128,True
16:02:40.612,1076,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:40.614,1077,192.168.1.10,216.239.36.223,HTTPS,63402,443,207,,HTTPS packet,,,,,,128,False
16:02:40.615,1078,192.168.1.10,23.155.129.172,HTTP,60167,80,762,PSH ACK,POST vbsca.ca/login/login_results.asp,POST,vbsca.ca,/login/login_results.asp,,,128,False
16:02:40.618,1079,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.623,1080,192.168.1.10,142.251.20.136,HTTPS,50099,443,944,,HTTPS packet,,,,,,128,False
16:02:40.626,1081,104.29.142.22,192.168.1.10,UDP,19316,52281,157,,UDP packet,,,,,,58,False
16:02:40.633,1082,104.29.142.22,192.168.1.10,UDP,19316,52281,81,,UDP packet,,,,,,58,False
16:02:40.646,1083,104.29.142.22,192.168.1.10,UDP,19316,52281,183,,UDP packet,,,,,,58,False
16:02:40.666,1084,104.29.142.22,192.168.1.10,UDP,19316,52281,196,,UDP packet,,,,,,58,False
16:02:40.670,1085,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:40.680,1086,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:40.684,1087,216.239.36.223,192.168.1.10,HTTPS,443,63402,70,,HTTPS packet,,,,,,60,False
16:02:40.688,1088,192.168.1.10,104.29.142.22,UDP,52281,19316,86,,UDP packet,,,,,,128,True
16:02:40.690,1089,104.29.142.22,192.168.1.10,UDP,19316,52281,226,,UDP packet,,,,,,58,False
16:02:40.691,1090,192.168.1.1,192.168.1.10,DNS,53,50053,84,,Response: www.googleadservices.com,,,,,,64,False
16:02:40.703,1091,104.29.142.22,192.168.1.10,UDP,19316,52281,233,,UDP packet,,,,,,58,False
16:02:40.712,1092,192.168.1.10,216.239.36.223,HTTPS,63402,443,74,,HTTPS packet,,,,,,128,False
16:02:40.725,1093,104.29.142.22,192.168.1.10,UDP,19316,52281,249,,UDP packet,,,,,,58,False
16:02:40.735,1094,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:40.750,1095,104.29.142.22,192.168.1.10,UDP,19316,52281,250,,UDP packet,,,,,,58,False
16:02:40.763,1096,104.29.142.22,192.168.1.10,UDP,19316,52281,249,,UDP packet,,,,,,58,False
16:02:40.786,1097,104.29.142.22,192.168.1.10,UDP,19316,52281,235,,UDP packet,,,,,,58,False
16:02:40.789,1098,192.168.1.1,192.168.1.10,DNS,53,63510,88,,Response: ogads-pa.clients6.google.com,,,,,,64,False
16:02:40.800,1099,142.251.20.136,192.168.1.10,HTTPS,443,50099,70,,HTTPS packet,,,,,,59,False
16:02:40.809,1100,104.29.142.22,192.168.1.10,UDP,19316,52281,219,,UDP packet,,,,,,58,False
16:02:40.828,1101,192.168.1.10,142.251.20.136,HTTPS,50099,443,74,,HTTPS packet,,,,,,128,False
16:02:40.831,1102,104.29.142.22,192.168.1.10,UDP,19316,52281,216,,UDP packet,,,,,,58,False
16:02:40.839,1103,216.239.36.223,192.168.1.10,HTTPS,443,63402,373,,HTTPS packet,,,,,,60,False
16:02:40.841,1104,216.239.36.223,192.168.1.10,HTTPS,443,63402,102,,HTTPS packet,,,,,,60,False
16:02:40.842,1105,192.168.1.10,216.239.36.223,HTTPS,63402,443,77,,HTTPS packet,,,,,,128,False
16:02:40.849,1106,104.29.142.22,192.168.1.10,UDP,19316,52281,181,,UDP packet,,,,,,58,False
16:02:40.851,1107,23.155.129.172,192.168.1.10,HTTP,80,60167,143,PSH ACK,HTTP 100 Response,,,,100,,117,False
16:02:40.860,1108,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:40.870,1109,104.29.142.22,192.168.1.10,UDP,19316,52281,167,,UDP packet,,,,,,58,False
16:02:40.872,1110,142.251.20.136,192.168.1.10,HTTPS,443,50099,156,,HTTPS packet,,,,,,59,False
16:02:40.873,1111,142.251.20.136,192.168.1.10,HTTPS,443,50099,63,,HTTPS packet,,,,,,59,False
16:02:40.874,1112,192.168.1.10,142.251.20.136,HTTPS,50099,443,77,,HTTPS packet,,,,,,128,False
16:02:40.883,1113,104.29.142.22,192.168.1.10,UDP,19316,52281,162,,UDP packet,,,,,,58,False
16:02:40.895,1114,192.168.1.10,23.155.129.172,HTTP,60167,80,54,ACK,[ACK] Seq=427239692 Ack=2671873609,,,,,,128,False
16:02:40.903,1115,104.29.142.22,192.168.1.10,UDP,19316,52281,167,,UDP packet,,,,,,58,False
16:02:40.910,1116,216.239.36.223,192.168.1.10,HTTPS,443,63402,66,,HTTPS packet,,,,,,60,False
16:02:40.923,1117,104.29.142.22,192.168.1.10,UDP,19316,52281,169,,UDP packet,,,,,,58,False
16:02:40.926,1118,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:40.942,1119,104.29.142.22,192.168.1.10,UDP,19316,52281,158,,UDP packet,,,,,,58,False
16:02:40.964,1120,104.29.142.22,192.168.1.10,UDP,19316,52281,167,,UDP packet,,,,,,58,False
16:02:40.981,1121,104.29.142.22,192.168.1.10,UDP,19316,52281,171,,UDP packet,,,,,,58,False
16:02:40.984,1122,192.168.1.10,104.29.142.22,UDP,52281,19316,118,,UDP packet,,,,,,128,True
16:02:41.001,1123,104.29.142.22,192.168.1.10,UDP,19316,52281,184,,UDP packet,,,,,,58,False
16:02:41.025,1124,104.29.142.22,192.168.1.10,UDP,19316,52281,188,,UDP packet,,,,,,58,False
16:02:41.035,1125,142.251.20.136,192.168.1.10,HTTPS,443,50099,66,,HTTPS packet,,,,,,59,False
16:02:41.041,1126,104.29.142.22,192.168.1.10,UDP,19316,52281,190,,UDP packet,,,,,,58,False
16:02:41.062,1127,104.29.142.22,192.168.1.10,UDP,19316,52281,174,,UDP packet,,,,,,58,False
16:02:41.080,1128,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:41.083,1129,104.29.142.22,192.168.1.10,UDP,19316,52281,161,,UDP packet,,,,,,58,False
16:02:41.102,1130,104.29.142.22,192.168.1.10,UDP,19316,52281,173,,UDP packet,,,,,,58,False
16:02:41.109,1131,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:41.121,1132,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.129,1133,23.155.129.172,192.168.1.10,HTTP,80,60167,376,PSH ACK,HTTP 200 Response,,,,200,,117,False
16:02:41.142,1134,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.159,1135,192.168.1.10,192.168.1.1,DNS,56952,53,94,,Query: oauthaccountmanager.googleapis.com,,,,,,128,False
16:02:41.160,1136,192.168.1.10,192.168.1.1,DNS,50252,53,94,,Query: oauthaccountmanager.googleapis.com,,,,,,128,False
16:02:41.165,1137,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.181,1138,192.168.1.1,192.168.1.10,DNS,53,50252,302,,Response: oauthaccountmanager.googleapis.com,,,,,,64,False
16:02:41.183,1139,192.168.1.10,23.155.129.172,HTTP,60167,80,54,ACK,[ACK] Seq=427239692 Ack=2671873931,,,,,,128,False
16:02:41.185,1140,192.168.1.10,142.250.187.74,HTTPS,60035,443,1292,,HTTPS packet,,,,,,128,False
16:02:41.187,1141,192.168.1.10,66.102.1.188,TCP,60043,5228,55,ACK,[ACK] Seq=34743915 Ack=2286233082,,,,,,128,True
16:02:41.190,1142,192.168.1.10,142.250.187.74,HTTPS,60035,443,1292,,HTTPS packet,,,,,,128,False
16:02:41.192,1143,192.168.1.10,142.250.187.74,HTTPS,60035,443,1292,,HTTPS packet,,,,,,128,False
16:02:41.194,1144,192.168.1.10,142.250.187.74,HTTPS,60035,443,124,,HTTPS packet,,,,,,128,False
16:02:41.195,1145,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.204,1146,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.208,1147,192.168.1.10,57.144.149.32,HTTPS,63561,443,1292,,HTTPS packet,,,,,,128,False
16:02:41.210,1148,192.168.1.10,57.144.149.32,HTTPS,63561,443,1292,,HTTPS packet,,,,,,128,False
16:02:41.211,1149,192.168.1.10,57.144.149.32,HTTPS,63561,443,123,,HTTPS packet,,,,,,128,False
16:02:41.222,1150,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.223,1151,142.250.187.74,192.168.1.10,HTTPS,443,60035,82,,HTTPS packet,,,,,,61,False
16:02:41.224,1152,142.250.187.74,192.168.1.10,HTTPS,443,60035,82,,HTTPS packet,,,,,,61,False
16:02:41.226,1153,142.250.187.74,192.168.1.10,HTTPS,443,60035,1292,,HTTPS packet,,,,,,61,False
16:02:41.228,1154,142.250.187.74,192.168.1.10,HTTPS,443,60035,1292,,HTTPS packet,,,,,,61,False
16:02:41.241,1155,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.254,1156,57.144.149.32,192.168.1.10,HTTPS,443,63561,1274,,HTTPS packet,,,,,,89,False
16:02:41.256,1157,57.144.149.32,192.168.1.10,HTTPS,443,63561,967,,HTTPS packet,,,,,,89,False
16:02:41.256,1158,57.144.149.32,192.168.1.10,HTTPS,443,63561,90,,HTTPS packet,,,,,,89,False
16:02:41.258,1159,57.144.149.32,192.168.1.10,HTTPS,443,63561,122,,HTTPS packet,,,,,,89,False
16:02:41.259,1160,192.168.1.10,57.144.149.32,HTTPS,63561,443,123,,HTTPS packet,,,,,,128,False
16:02:41.260,1161,192.168.1.10,57.144.149.32,HTTPS,63561,443,1145,,HTTPS packet,,,,,,128,False
16:02:41.261,1162,192.168.1.10,57.144.149.32,HTTPS,63561,443,1024,,HTTPS packet,,,,,,128,False
16:02:41.262,1163,192.168.1.10,142.250.187.74,HTTPS,60035,443,1292,,HTTPS packet,,,,,,128,False
16:02:41.268,1164,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.282,1165,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.287,1166,192.168.1.1,192.168.1.10,DNS,53,54840,87,,Response: ep1.adtrafficquality.google,,,,,,64,False
16:02:41.300,1167,57.144.149.32,192.168.1.10,HTTPS,443,63561,81,,HTTPS packet,,,,,,89,False
16:02:41.301,1168,57.144.149.32,192.168.1.10,HTTPS,443,63561,154,,HTTPS packet,,,,,,89,False
16:02:41.302,1169,57.144.149.32,192.168.1.10,HTTPS,443,63561,90,,HTTPS packet,,,,,,89,False
16:02:41.303,1170,57.144.149.32,192.168.1.10,HTTPS,443,63561,90,,HTTPS packet,,,,,,89,False
16:02:41.304,1171,192.168.1.10,57.144.149.32,HTTPS,63561,443,77,,HTTPS packet,,,,,,128,False
16:02:41.306,1172,57.144.149.32,192.168.1.10,HTTPS,443,63561,314,,HTTPS packet,,,,,,89,False
16:02:41.307,1173,104.29.142.22,192.168.1.10,UDP,19316,52281,85,,UDP packet,,,,,,58,False
16:02:41.308,1174,142.250.187.74,192.168.1.10,HTTPS,443,60035,1292,,HTTPS packet,,,,,,61,False
16:02:41.326,1175,66.102.1.188,192.168.1.10,TCP,5228,60043,66,ACK,[ACK] Seq=2286233082 Ack=34743916,,,,,,123,False
16:02:41.328,1176,192.168.1.10,57.144.149.32,HTTPS,63561,443,77,,HTTPS packet,,,,,,128,False
16:02:41.338,1177,104.29.142.22,192.168.1.10,UDP,19316,52281,86,,UDP packet,,,,,,58,False
16:02:41.340,1178,142.250.187.74,192.168.1.10,HTTPS,443,60035,1292,,HTTPS packet,,,,,,61,False
16:02:41.381,1179,142.250.187.74,192.168.1.10,HTTPS,443,60035,162,,HTTPS packet,,,,,,61,False
16:02:41.383,1180,142.250.187.74,192.168.1.10,HTTPS,443,60035,69,,HTTPS packet,,,,,,61,False
16:02:41.384,1181,192.168.1.10,142.250.187.74,HTTPS,60035,443,74,,HTTPS packet,,,,,,128,False
16:02:41.410,1182,104.29.142.22,192.168.1.10,UDP,19316,52281,218,,UDP packet,,,,,,58,False
16:02:41.473,1183,104.29.142.22,192.168.1.10,UDP,19316,52281,94,,UDP packet,,,,,,58,False
16:02:41.475,1184,192.168.1.10,66.102.1.188,TCP,60045,5228,55,ACK,[ACK] Seq=3643793512 Ack=3425187524,,,,,,128,True
16:02:41.505,1185,142.250.187.74,192.168.1.10,HTTPS,443,60035,682,,HTTPS packet,,,,,,61,False
16:02:41.507,1186,142.250.187.74,192.168.1.10,HTTPS,443,60035,277,,HTTPS packet,,,,,,61,False
16:02:41.508,1187,192.168.1.10,142.250.187.74,HTTPS,60035,443,77,,HTTPS packet,,,,,,128,False
16:02:41.510,1188,192.168.1.10,104.29.142.22,UDP,52281,19316,128,,UDP packet,,,,,,128,True
16:02:41.512,1189,57.144.149.32,192.168.1.10,HTTPS,443,63561,1274,,HTTPS packet,,,,,,89,False
16:02:41.514,1190,57.144.149.32,192.168.1.10,HTTPS,443,63561,1242,,HTTPS packet,,,,,,89,False
16:02:41.515,1191,192.168.1.10,57.144.149.32,HTTPS,63561,443,80,,HTTPS packet,,,,,,128,False
16:02:41.516,1192,192.168.1.10,104.29.142.22,UDP,52281,19316,140,,UDP packet,,,,,,128,True
16:02:41.522,1193,192.168.1.10,104.29.142.22,UDP,52281,19316,96,,UDP packet,,,,,,128,True
16:02:41.525,1194,192.168.1.10,104.29.142.22,UDP,52281,19316,128,,UDP packet,,,,,,128,True
16:02:41.531,1195,192.168.1.10,104.29.142.22,UDP,52281,19316,128,,UDP packet,,,,,,128,True
16:02:41.572,1196,142.250.187.74,192.168.1.10,HTTPS,443,60035,66,,HTTPS packet,,,,,,61,False
16:02:41.580,1197,57.144.149.32,192.168.1.10,HTTPS,443,63561,90,,HTTPS packet,,,,,,89,False
16:02:41.587,1198,192.168.1.1,192.168.1.10,DNS,53,54430,87,,Response: ep2.adtrafficquality.google,,,,,,64,False
16:02:41.620,1199,66.102.1.188,192.168.1.10,TCP,5228,60045,66,ACK,[ACK] Seq=3425187524 Ack=3643793513,,,,,,123,False
16:02:41.657,1200,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
16:02:41.688,1201,192.168.1.1,192.168.1.10,DNS,53,59696,68,,Response: vbsca.ca,,,,,,64,False
16:02:41.689,1202,192.168.1.1,192.168.1.10,DNS,53,57418,83,,Response: safebrowsing.google.com,,,,,,64,False
16:02:41.713,1203,192.168.1.10,66.102.1.188,TCP,60044,5228,55,ACK,[ACK] Seq=676707705 Ack=1169306832,,,,,,128,True
16:02:41.734,1204,192.168.1.10,104.29.142.22,UDP,52281,19316,142,,UDP packet,,,,,,128,True
16:02:41.767,1205,104.29.142.22,192.168.1.10,UDP,19316,52281,90,,UDP packet,,,,,,58,False
16:02:41.777,1206,192.168.1.10,142.250.187.74,HTTPS,60035,443,1292,,HTTPS packet,,,,,,128,False
16:02:41.779,1207,192.168.1.10,142.250.187.74,HTTPS,60035,443,605,,HTTPS packet,,,,,,128,False
16:02:41.813,1208,192.168.1.10,104.29.142.22,UDP,52281,19316,70,,UDP packet,,,,,,128,True
